datetime,bp,co,no,no2,nox,out_rh,out_t,pm25t,uvpm
2019-10-06T00:00:00,731.1,0.3108,0.6,5.6,6.1,81.1,17.8,9,625
2019-03-11T00:00:00,733.1,0.4206,5.4,8.6,14.1,73.6,3,8,577
2016-05-09T00:00:00,729.8,0.5582,4.5,12.9,17.5,72.5,11.9,17,1794
2019-07-15T00:00:00,732.6,0.6404,3.4,11.1,14.7,60,25,12,1191
2018-02-21T00:00:00,736.3,0.4257,6.1,9.3,15.5,71.9,14.8,9,1123
2019-03-27T00:00:00,736.7,0.2742,2.8,11.5,14.3,40,6.1,9,918
2017-11-18T00:00:00,717.5,0.3964,1.4,12.2,13.7,86.8,8.2,10,1113
2018-10-28T00:00:00,722.2,0.2099,1.6,4.9,6.5,89.1,7.8,6,417
2019-03-19T00:00:00,737.5,0.6199,11.3,19.7,31.1,53.1,3.7,14,1310
2017-03-28T00:00:00,727.3,0.4711,6.2,12,18.3,85.7,13.2,12,1302
2019-04-23T00:00:00,726.9,0.3365,2.3,9.5,12.6,63.5,17.8,17,1191
2018-10-03T00:00:00,730.9,0.372,5.8,9,14.8,85.2,20.7,10,1147
2016-04-07T00:00:00,716.3,0.2697,4,7.2,11,76,7.2,5,539
2018-10-05T00:00:00,731.5,0.5522,9.2,8.8,18.1,85.3,17.1,9,1265
2019-05-28T00:00:00,723.3,0.3827,2.1,6.6,8.8,78.1,22.8,13,932
2017-02-11T00:00:00,727,0.4578,2.3,12.6,15,58.5,9.1,11,1374
2016-05-12T00:00:00,728,0.3324,2.7,8.4,11,78.9,19.1,11,1056
2019-08-18T00:00:00,728.8,0.6244,1.5,6.8,8.4,79.8,25.3,15,1790
2019-04-08T00:00:00,725,0.4522,5.2,10.8,15.6,70.7,18.3,8,946
2017-08-29T00:00:00,731,0.2623,3.3,5.3,8.7,71.9,19.2,7,1131
2017-01-31T00:00:00,722.2,0.2949,3.4,9.6,13,78.5,1.3,7,625
2017-05-24T00:00:00,720,0.2422,1.9,5.1,7.1,77.6,16.9,6,699
2017-12-03T00:00:00,733.6,1.809,29.9,20.2,50.2,75.7,4.4,44,4642
2019-03-26T00:00:00,735.7,0.5625,11.5,12.7,24.3,39.5,3.4,5,911
2017-06-20T00:00:00,728.5,0.3207,3.5,8.3,11.6,59.7,21,6,730
2018-12-18T00:00:00,732.2,0.8567,14.6,15.9,30.6,64.7,1.5,8,1143
